order,author,Book_name,recommend,Reading_people,info,cover
151,福楼拜,包法利夫人,85.4%,719,《包法利夫人》于1856—1857年间在《巴黎杂志》上连载，轰动文坛，在社会上引起轩然大波。司法当局对作者提起公诉，指控小说“伤风败俗、亵渎宗教”，并传唤作者到庭受审，最终以“宣判无罪”收场，而隐居乡野、籍籍无名的作者从此奠定了自己的文学声誉和在文学史上的地位。曾有人问福楼拜，谁是包法利夫人的原型，他答道：“包法利夫人就是我自己。”,https://wfqqreader-1252317822.image.myqcloud.com/cover/620/23303620/t6_23303620.jpg
152,纪云裳,董卿：在时光中优雅盛开,83.9%,395,她自幼在父母的严格教导下刻苦学习，砥砺成长，独立自主，坚持阅读，培养气质。她勇于追逐梦想，从浙江到上海到北京，三度改写命运。她曾连续13年主持春晚，连续8年被评为央视年度“央视十佳主持人”，连续7年位列央视挂历女主持人中前三甲，成为实至名归的“央视一姐”。虽然已达巅峰，但她只求超越自我，于是毅然选择赴美留学深造，一年后归来。2016年，主持《中国诗词大会》，凭借深厚的古典诗词功底惊艳四座；2017年制作并主持《朗读者》，再度爆红。随后主编同名图书出版，一时洛阳纸贵。一路走来，她依靠勤奋努力、积极进取、自我突破，成为公认的优质女性典范，诠释了每个女性应该如何成为理想的自己。她的名字，叫董卿。本书娓娓讲述董卿的成长奋斗历程，深度解读其成功背后的秘密，并展示其积极进取、优雅从容的人生态度，让你真正了解董卿。愿你从中获得慰藉和启示，获得智慧和美好，获得召唤和力量。,https://wfqqreader-1252317822.image.myqcloud.com/cover/387/27211387/t6_27211387.jpg
153,陈拙主编,白色记事簿（天才捕手计划·口述真实故事文库）,94.5%,822,一本白色的记事簿，记录的是催人泪下的生离死别，医患共度的艰难时刻。在医院的日常里，发现不为人知的深情，思考变幻莫测的人性，找到继续生存的勇气。全书从一线医护的视角，记录了患者是如何应对重病与生死难题；在进退维谷的两难之中，医生如何做出对患者更有利的医疗决策；在这个死神随时光顾的生死场中，医生和患者家属每天又面临着怎样的处境。这本书的创作团队是9名奋战在一线的医护工作者，他们以真诚的笔触记录了职业生涯中遇到的15位患者的真实遭遇，呈现了最真实的医院的日常，带读者了解普通人无法接触的生死场。,https://wfqqreader-1252317822.image.myqcloud.com/cover/464/37444464/t6_37444464.jpg
154,金一南,胜者思维,92.7%,409,关于胜利：成吉思汗说：越不可越之山，则登其巅；渡不可渡之河，则达彼岸。毛泽东说：红军不怕远征难，万水千山只等闲。任正非说：除了胜利，我们已经无路可走。这就是胜者思维。即便在最黑暗、最失败、最无望的时刻，他们内心也有一杆胜利的旗帜呼拉拉飘扬。本书为高层智囊金一南以“胜者”为出发点，结合历史大格局，所研究得出最终制胜新理念的文章合集。作者以极其广阔的视野、一以贯之的犀利文笔、磅礴的气势，生动客观地阐述了领导者应当具备的各种能力，里面引用了中国以及全球其他领导者在不同时期、不同地点的不同事件中不同的处理方式所带来的不同结果，用以大见小的事例，可以帮助领导位置的人掌握更好的危机处理方式以及提升管理能力。,https://wfqqreader-1252317822.image.myqcloud.com/cover/989/37335989/t6_37335989.jpg
155,刘震云,一地鸡毛（典藏版）,91.5%,1905,《一地鸡毛》被称为新写实主义的代表作，获得多种文学奖，描写了主人公小林在单位在家庭的种种遭遇和心灵轨迹的演变。菜篮子、妻子、孩子、豆腐、保姆、单位中的恩恩怨怨和是是非非。从而反映了大多数中国人在八九十年代的日常生活和生存状态。它真实而生动地反映了大多数中国人生活的主旋律，深刻反映了改革开放的新形势给人们内心和外在的变化。本书以生动的细节和人物形象取胜，是一部精彩作品。  《一地鸡毛》在 出版时就引起轰动，被称为新写实主义的代表作，获得多种文学奖。其中很多篇目是琐碎人生的范本和关系学的教科书。菜篮子、妻子、孩子、保姆、单位……当中的恩恩怨怨和是是非非将官场和家庭的鸡毛蒜皮纤毫毕现，不嫌其俗，不掩其恶，人心之险展示无遗。,https://weread-1258476243.file.myqcloud.com/weread/cover/85/3300010685/t6_3300010685.jpg
156,陈杰,大染坊,95.4%,903,清朝末年，乞丐陈六子混入通和染坊，改名陈寿亭。寿亭天资聪颖，偷学会了染布的手艺，并出任染坊主槽兼经理。十年后，由于寿亭经营得法，通和染坊成了周村*的染坊。而寿亭并未满足，他同张店大户在青岛创办了大华染厂，走上工业印染之路。“九一八”事变后，寿亭断然拒绝了与日本商人的合作，借着抵制日货运动，以及与上海林氏印染厂的合作，进一步发展为印染界的大亨。怀着一颗强烈的爱国心，并在民族印染同行的大力协助下，一举逼迫汉奸印染厂倒闭。可当战火燃起，面对国家的孱弱，寿亭只能付诸绝望的微笑……,https://rescdn.qqmail.com/weread/cover/595/3300006595/t6_3300006595.jpg
157,东野圭吾,信,85.0%,605,一对相依为命的兄弟，因为一桩命案，走上了完全不同的人生……为了给直贵筹措学费，哥哥闯入民宅偷窃，却因盗窃杀人而入狱服刑。十多年来，哥哥从高墙内写给弟弟的一封封满怀牵挂的家信，就像一道道沉重的枷锁，禁锢了直贵的一生。直贵不禁自问：因为哥哥杀了人，所以连我也被这个社会抹杀了吗？,https://wfqqreader-1252317822.image.myqcloud.com/cover/286/34424286/t6_34424286.jpg
158,麦家,风声（茅盾文学奖得主麦家作品）,91.2%,644,徐璐、文咏珊主演谍战剧《风声》原著小说，同名电视剧热播中！日伪时期，西子湖畔。昔日歌舞升平的裘庄里，五名伪政府的军事要员被囚禁于此，潜伏在他们中间的共党卧底“老鬼”身份即将暴露，危在旦夕。老鬼到底是谁？Ta要如何渡过这命悬一线的险境？又将如何传出那断无可能走漏的“风声”？,https://wfqqreader-1252317822.image.myqcloud.com/cover/12/34370012/t6_34370012.jpg
159,上野千鹤子 田房永子,从零开始的女性主义,88.6%,867,女性主义是什么？为什么我们需要女性主义？如何用女性主义进行思考？围绕上述种种问题，日本著名学者上野千鹤子与知名漫画家田房永子，开始了一场从零开始的女性主义课堂。她们用幽默的语言、传神的漫画，回溯女性主义的发展历程，畅谈母女关系、性、工作、婚恋、育儿等日常生活中的议题，驳斥关于女性的刻板偏见。这堂课不仅开启了一趟全新的旅程，更告诉我们：女性主义，不仅仅关乎女性，更关乎每个人的日常生活。,https://rescdn.qqmail.com/weread/cover/399/3300004399/t6_3300004399.jpg
160,乔一,我不喜欢这世界，我只喜欢你,85.0%,432,本书是一对恋人的爱情回忆录，又温暖又萌爱的小故事。作者以轻松幽默的文笔真实记录了一个女孩在青春成长中所遭遇的一切问题，慢慢变得坚强、独立，以及一个男孩长达十年的守护。从学生时代的青涩懵懂到步入婚姻后的甜蜜趣事，平凡而不平淡。从生活点滴中汲取爱与元气，充满趣味的片段让读者会心一笑。爱情可以如此甜蜜，生活也可以如此温暖。根据该书改编的电视剧《我只喜欢你》是由王之执导，吴倩、张雨剑、赵志伟、马栗主演。,https://wfqqreader-1252317822.image.myqcloud.com/cover/460/808460/t6_808460.jpg
