order,author,Book_name,recommend,Reading_people,info,cover
31,卡勒德·胡赛尼,追风筝的人,91.7%,2542,12岁的阿富汗富家少爷阿米尔与仆人哈桑情同手足。然而，在一场风筝比赛后，发生了一件悲惨不堪的事，阿米尔为自己的懦弱感到自责和痛苦，逼走了哈桑，不久，自己也跟随父亲逃往美国。成年后的阿米尔始终无法原谅自己当年对哈桑的背叛。为了赎罪，阿米尔再度踏上暌违二十多年的故乡，希望能为不幸的好友尽最后一点心力，却发现一个惊天谎言，儿时的噩梦再度重演，阿米尔该如何抉择？,https://wfqqreader-1252317822.image.myqcloud.com/cover/339/546339/t6_546339.jpg
32,安托万·德·圣埃克苏佩里著 李继宏译,小王子,90.8%,2542,3D动画奇幻电影《小王子》中文配音版于2015年10月16日中国上映！这是一本足以让人永葆童心的不朽经典，被全球亿万读者誉为最值得收藏的书。翻开本书，您将看到遥远星球上的小王子，与美丽而骄傲的玫瑰吵架负气出走，在各星球漫游中，小王子遇到了傲慢的国王、酒鬼、惟利是图的商人，死守教条的地理学家，最后来到地球上，试图找到治愈孤独和痛苦的良方。这时，他遇到一只奇怪的狐狸，于是奇妙而令人惊叹的事情发生了…… 《小王子》犹如透亮的镜子，照出了荒唐的成人世界。她在提醒我们，只有爱，才是最高的哲学，才是我们活下去的唯一理由。,https://wfqqreader-1252317822.image.myqcloud.com/cover/212/216212/t6_216212.jpg
33,余华,许三观卖血记（第3版）,88.5%,1428,本书在国内外引起了巨大轰动！小说以博大的温情描绘了磨难中的人生，以激烈的故事形式表达了人在面对厄运时求生的欲望。讲述了许三观靠着卖血渡过了人生的一个个难关，战胜了命运强加给他的惊涛骇浪，而当他老了，知道自己的血再也没有人要时，他哭了。法国《读书》杂志在评论《许三观卖血记》时说道：这是一部精妙绝伦的小说，是朴实简洁和内涵意蕴深远的完美结合。本书获美国巴恩斯-诺贝尔新发现图书奖，入选中国百位批评家和文学编辑评选的“20世纪90年代最有影响的10部作品”。,https://wfqqreader-1252317822.image.myqcloud.com/cover/465/834465/t6_834465.jpg
34,杨绛,我们仨,91.0%,1449,1998年，钱钟书逝世，而他和杨绛唯一的女儿钱瑗已于此前（1997年）先他们而去。在人生的伴侣离去四年后，杨绛用心记述了他们这个特殊家庭63年的风风雨雨、点点滴滴，结成回忆录《我们仨》。,https://wfqqreader-1252317822.image.myqcloud.com/cover/626/858626/t6_858626.jpg
35,麦家,人生海海,85.9%,4386,一个传奇而充满人生况味的故事。一位原本风光无限的“上校”，一生赢了无数场仗，最后却败给一个不足道的秘密。故事围绕这个秘密展开，在守护欲与窥探欲的对抗中推进。离奇的故事里藏着让人叹息的人生况味，既有日常滋生的残酷，也有时间带来的仁慈。,https://wfqqreader-1252317822.image.myqcloud.com/cover/764/25131764/t6_25131764.jpg
36,马伯庸,长安的荔枝,96.3%,7164,天宝十四年，长安城的小吏李善德突然接到一个任务：要在贵妃诞日之前，从岭南运来新鲜荔枝。荔枝“一日色变，二日香变，三日味变”，而岭南距长安五千余里，山水迢迢，这是个不可能完成的任务，可为了家人，李善德决心放手一搏。在胡商等人的帮助下，李善德靠着精密计算和反复试验，确定了保存方法和转运路线，将时长控制在十一天，运鲜荔枝之事终得落实。万事俱备，李善德却没料到，横亘在他面前的一座大山，是官场。 李善德还是运来了鲜荔枝，为此，他失去了朋友，又险些丢掉性命，却始终没有失去为人为官的本心。官场诡谲，而初心未改，反使得他在乱世中得以保全。,https://rescdn.qqmail.com/weread/cover/224/3300003224/t6_3300003224.jpg
37,弗雷德里克·巴克曼,一个叫欧维的男人决定去死,92.0%,2179,认识一下欧维。他59岁，脾气古怪，嫌东嫌西，带着坚不可摧的原则、每天恪守的常规以及随时发飙的脾性在社区晃来晃去，被背地里称为“地狱来的恶邻”。他每天一大早就四处巡视，搬动没停进格线的脚踏车，检查垃圾是否按规定分类，抱怨谁家的草坪还不修剪，诅咒那只掉了毛的流浪猫。没完没了。他想自杀。直到一个十一月的早晨，当一对话痨夫妇和他们的两个话痨女儿搬到隔壁，不小心撞坏了他的邮筒……看哭全北欧的瑞典票房冠军电影同名原著小说，韩国治愈系男神池昌旭温情推荐。,https://wfqqreader-1252317822.image.myqcloud.com/cover/146/814146/t6_814146.jpg
38,林奕含,房思琪的初恋乐园,86.5%,3206,令人心碎却无能为力的真实故事。痛苦的际遇是如此难以分享，好险这个世界还有文学。这是一部惊人而特别的小说，小说作者既具有高度敏锐的感受力、又是一个近距离目击者，使这整件事像一个“幸存的标本”那样地被保留下来。整本书反覆地、用极度贴近被侵害者的视角，直直逼视那种“别人夺去你某个珍贵之物”的痛苦——且掠夺之人是以此为乐。,https://wfqqreader-1252317822.image.myqcloud.com/cover/92/923092/t6_923092.jpg
39,周岭,认知觉醒：开启自我改变的原动力,88.7%,9345,为什么我们做事总是急于求成、避难趋易？所谓有耐心，就是要“咬牙坚持、死磕到底”？如何不再用“三分钟热情”和“打鸡血”的方式做事？如何保持极度专注？如何消除焦虑？如何提高学习能力？这是一部可以穿透时间的个人成长方法论。7大底层概念，20个成长关键词，助你彻底走出焦虑与迷茫，拥有清醒的认知、清楚的目标、清晰的路径、清爽的情绪。通过“大脑构造、潜意识、元认知”等思维规律，你将真正看清自己；通过“深度学习、关联、反馈”等事物规律，你将真正看清世界，提升自控力、专注力、学习力……只有洞悉底层的内在规律，我们才能真正开启自我改变的原动力。,https://wfqqreader-1252317822.image.myqcloud.com/cover/204/33628204/t6_33628204.jpg
40,鲁迅,狂人日记,91.1%,1728,本书收录了鲁迅的小说集《呐喊》和《彷徨》的全部篇幅。鲁迅的小说数量不多，却篇篇经典，其内容多取材于病态的现实社会，对国民灵魂、知识分子的命运进行了深刻思考，同时善于从国家、民族生死存亡的高度，来认识、发掘问题的内在本质，铸造典型的艺术形象，因而具有极高的艺术价值。鲁迅的作品，不愧为中国社会从辛亥革命到第一次国内革命战争时期的一面镜子，堪称现代文学的典范。,https://wfqqreader-1252317822.image.myqcloud.com/cover/652/23507652/t6_23507652.jpg
